state_id,namemunicipality
29,Apetatitlán De Antonio Carvajal
29,Atlangatepec
29,Altzayanca
29,Apizaco
29,Calpulalpan
29,El Carmen Tequexquitla
29,Cuapiaxtla
29,Cuaxomulco
29,Chiautempan
29,Muñoz De Domingo Arenas
29,Españita
29,Huamantla
29,Hueyotlipan
29,Ixtacuixtla De Mariano Matamoros
29,Ixtenco
29,Mazatecochco De José María Morelos
29,Contla De Juan Cuamatzi
29,Tepetitla De Lardizábal
29,Sanctórum De Lázaro Cárdenas
29,Nanacamilpa De Mariano Arista
29,Acuamanala De Miguel Hidalgo
29,Natívitas
29,Panotla
29,San Pablo Del Monte
29,Santa Cruz Tlaxcala
29,Tenancingo
29,Teolocholco
29,Tepeyanco
29,Terrenate
29,Tetla De La Solidaridad
29,Tetlatlahuca
29,Tlaxcala
29,Tlaxco
29,Tocatlán
29,Totolac
29,Zitlaltepec De Trinidad Sánchez Santos
29,Tzompantepec
29,Xaloztoc
29,Xaltocan
29,Papalotla De Xicohténcatl
29,Xicohtzinco
29,Yauhquemecan
29,Zacatelco
29,Benito Juárez
29,Emiliano Zapata
29,Lázaro Cárdenas
29,La Magdalena Tlaltelulco
29,San Damián Texoloc
29,San Francisco Tetlanohcan
29,San Jerónimo Zacualpan
29,San José Teacalco
29,San Juan Huactzinco
29,San Lorenzo Axocomanitla
29,San Lucas Tecopilco
29,Santa Ana Nopalucan
29,Santa Apolonia Teacalco
29,Santa Catarina Ayometla
29,Santa Cruz Quilehtla
29,Santa Isabel Xiloxoxtla
30,Acajete
30,Acatlán
30,Acayucan
30,Actopan
30,Acula
30,Acultzingo
30,Camarón De Tejeda
30,Alpatláhuac
30,Alto Lucero De Gutiérrez Barrios
30,Altotonga
30,Alvarado
30,Amatitlán
30,Naranjos Amatlán
30,Amatlán De Los Reyes
30,Angel R. Cabada
30,La Antigua
30,Apazapan
30,Aquila
30,Astacinga
30,Atlahuilco
30,Atoyac
30,Atzacan
30,Atzalan
30,Tlaltetela
30,Ayahualulco
30,Banderilla
30,Benito Juárez
30,Boca Del Río
30,Calcahualco
30,Camerino Z. Mendoza
30,Carrillo Puerto
30,Catemaco
30,Cazones
30,Cerro Azul
30,Citlaltépetl
30,Coacoatzintla
30,Coahuitlán
30,Coatepec
30,Coatzacoalcos
30,Coatzintla
30,Coetzala
30,Colipa
30,Comapa
30,Córdoba
30,Cosamaloapan De Carpio
30,Cosautlán De Carvajal
30,Coscomatepec
30,Cosoleacaque
30,Cotaxtla
30,Coxquihui
30,Coyutla
30,Cuichapa
30,Cuitláhuac
30,Chacaltianguis
30,Chalma
30,Chiconamel
30,Chiconquiaco
30,Chicontepec
30,Chinameca
30,Chinampa De Gorostiza
30,Las Choapas
30,Chocamán
30,Chontla
30,Chumatlán
30,Emiliano Zapata
30,Espinal
30,Filomeno Mata
30,Fortín
30,Gutiérrez Zamora
30,Hidalgotitlán
30,Huatusco
30,Huayacocotla
30,Hueyapan De Ocampo
30,Huiloapan
30,Ignacio De La Llave
30,Ilamatlán
30,Isla
30,Ixcatepec
30,Ixhuacán De Los Reyes
30,Ixhuatlán Del Café
30,Ixhuatlancillo
30,Ixhuatlán Del Sureste
30,Ixhuatlán De Madero
30,Ixmatlahuacan
30,Ixtaczoquitlán
30,Jalacingo
30,Xalapa
30,Jalcomulco
30,Jáltipan
30,Jamapa
30,Jesús Carranza
30,Xico
30,Jilotepec
30,Juan Rodríguez Clara
30,Juchique De Ferrer
30,Landero Y Coss
30,Lerdo De Tejada
30,Magdalena
30,Maltrata
30,Manlio Fabio Altamirano
30,Mariano Escobedo
30,Martínez De La Torre
30,Mecatlán
30,Mecayapan
30,Medellín
30,Miahuatlán
30,Las Minas
30,Minatitlán
30,Misantla
30,Mixtla De Altamirano
30,Moloacán
30,Naolinco
30,Naranjal
30,Nautla
30,Nogales
30,Oluta
30,Omealca
30,Orizaba
30,Otatitlán
30,Oteapan
30,Ozuluama De Mascareñas
30,Pajapan
30,Pánuco
30,Papantla
30,Paso Del Macho
30,Paso De Ovejas
30,La Perla
30,Perote
30,Platón Sánchez
30,Playa Vicente
30,Poza Rica De Hidalgo
30,Las Vigas De Ramírez
30,Pueblo Viejo
30,Puente Nacional
30,Rafael Delgado
30,Rafael Lucio
30,Los Reyes
30,Río Blanco
30,Saltabarranca
30,San Andrés Tenejapan
30,San Andrés Tuxtla
30,San Juan Evangelista
30,Santiago Tuxtla
30,Sayula De Alemán
30,Soconusco
30,Sochiapa
30,Soledad Atzompa
30,Soledad De Doblado
30,Soteapan
30,Tamalín
30,Tamiahua
30,Tampico Alto
30,Tancoco
30,Tantima
30,Tantoyuca
30,Tatatila
30,Castillo De Teayo
30,Tecolutla
30,Tehuipango
30,Temapache
30,Tempoal
30,Tenampa
30,Tenochtitlán
30,Teocelo
30,Tepatlaxco
30,Tepetlán
30,Tepetzintla
30,Tequila
30,José Azueta
30,Texcatepec
30,Texhuacán
30,Texistepec
30,Tezonapa
30,Tierra Blanca
30,Tihuatlán
30,Tlacojalpan
30,Tlacolulan
30,Tlacotalpan
30,Tlacotepec De Mejía
30,Tlachichilco
30,Tlalixcoyan
30,Tlalnelhuayocan
30,Tlapacoyan
30,Tlaquilpa
30,Tlilapan
30,Tomatlán
30,Tonayán
30,Totutla
30,Túxpam
30,Tuxtilla
30,Ursulo Galván
30,Vega De Alatorre
30,Veracruz
30,Villa Aldama
30,Xoxocotla
30,Yanga
30,Yecuatla
30,Zacualpan
30,Zaragoza
30,Zentla
30,Zongolica
30,Zontecomatlán De López Y Fuentes
30,Zozocolco De Hidalgo
30,Agua Dulce
30,El Higo
30,Nanchital De Lázaro Cárdenas Del Río
30,Tres Valles
30,Carlos A. Carrillo
30,Tatahuicapan De Juárez
30,Uxpanapa
30,San Rafael
30,Santiago Sochiapan
31,Abalá
31,Acanceh
31,Akil
31,Baca
31,Bokobá
31,Buctzotz
31,Cacalchén
31,Calotmul
31,Cansahcab
31,Cantamayec
31,Celestún
31,Cenotillo
31,Conkal
31,Cuncunul
31,Cuzamá
31,Chacsinkín
31,Chankom
31,Chapab
31,Chemax
31,Chicxulub Pueblo
31,Chichimilá
31,Chikindzonot
31,Chocholá
31,Chumayel
31,Dzán
31,Dzemul
31,Dzidzantún
31,Dzilam De Bravo
31,Dzilam González
31,Dzitás
31,Dzoncauich
31,Espita
31,Halachó
31,Hocabá
31,Hoctún
31,Homún
31,Huhí
31,Hunucmá
31,Ixil
31,Izamal
31,Kanasín
31,Kantunil
31,Kaua
31,Kinchil
31,Kopomá
31,Mama
31,Maní
31,Maxcanú
31,Mayapán
31,Mérida
31,Mocochá
31,Motul
31,Muna
31,Muxupip
31,Opichén
31,Oxkutzcab
31,Panabá
31,Peto
31,Progreso
31,Quintana Roo
31,Río Lagartos
31,Sacalum
31,Samahil
31,Sanahcat
31,San Felipe
31,Santa Elena
31,Seyé
31,Sinanché
31,Sotuta
31,Sucilá
31,Sudzal
31,Suma
31,Tahdziú
31,Tahmek
31,Teabo
31,Tecoh
31,Tekal De Venegas
31,Tekantó
31,Tekax
31,Tekit
31,Tekom
31,Telchac Pueblo
31,Telchac Puerto
31,Temax
31,Temozón
31,Tepakán
31,Tetiz
31,Teya
31,Ticul
31,Timucuy
31,Tinum
31,Tixcacalcupul
31,Tixkokob
31,Tixmehuac
31,Tixpéhual
31,Tizimín
31,Tunkás
31,Tzucacab
31,Uayma
31,Ucú
31,Umán
31,Valladolid
31,Xocchel
31,Yaxcabá
31,Yaxkukul
31,Yobaín
32,Apozol
32,Apulco
32,Atolinga
32,Benito Juárez
32,Calera
32,Cañitas De Felipe Pescador
32,Concepción Del Oro
32,Cuauhtémoc
32,Chalchihuites
32,Fresnillo
32,Trinidad García De La Cadena
32,Genaro Codina
32,General Enrique Estrada
32,General Francisco R. Murguía
32,El Plateado De Joaquín Amaro
32,General Pánfilo Natera
32,Guadalupe
32,Huanusco
32,Jalpa
32,Jerez
32,Jiménez Del Teul
32,Juan Aldama
32,Juchipila
32,Loreto
32,Luis Moya
32,Mazapil
32,Melchor Ocampo
32,Mezquital Del Oro
32,Miguel Auza
32,Momax
32,Monte Escobedo
32,Morelos
32,Moyahua De Estrada
32,Nochistlán De Mejía
32,Noria De Ángeles
32,Ojocaliente
32,Pánuco
32,Pinos
32,Río Grande
32,Sain Alto
32,El Salvador
32,Sombrerete
32,Susticacán
32,Tabasco
32,Tepechitlán
32,Tepetongo
32,Teul De González Ortega
32,Tlaltenango De Sánchez Román
32,Valparaíso
32,Vetagrande
32,Villa De Cos
32,Villa García
32,Villa González Ortega
32,Villa Hidalgo
32,Villanueva
32,Zacatecas
32,Trancoso
32,Santa María De La Paz
